officer_name,tenure_id,tenure_idx,officer_id,post_id,officer_start_date_idx,start_date,end_date,start_order_id,start_detail_idx,end_order_id,end_detail_idx,role,manager_ids,reportee_ids,all_order_infos
Swaran Singh,Q1034290-0,0,Q1034290,D:__department__>Ministry of Supply,0,1952-05-13,1957-04-16,1_Upload_2945.pdf,12,,-1,Cabinet Minister,[],[],"[('1_Upload_2945.pdf', 12), ('1_Upload_3098.pdf', 2)]"
Swaran Singh,Q1034290-1,1,Q1034290,D:__department__>Ministry of Works and Housing,0,1952-05-13,1957-04-16,1_Upload_2945.pdf,12,,-1,Cabinet Minister,[],['Q112919466-0'],"[('1_Upload_2945.pdf', 12), ('1_Upload_3098.pdf', 2)]"
Swaran Singh,Q1034290-10,10,Q1034290,D:__department__>Ministry of Supply,0,1964-06-20,1964-07-19,1_Upload_2907.pdf,3,1_Upload_2918.pdf,1,Cabinet Minister,[],"['Q15724841-3', 'Q6433963-6']","[('1_Upload_2907.pdf', 3), ('1_Upload_2914.pdf', 0), ('1_Upload_2908.pdf', 4), ('1_Upload_2918.pdf', 1)]"
Swaran Singh,Q1034290-11,11,Q1034290,D:__department__>Ministry of External Affairs,0,1964-07-19,1966-01-11,1_Upload_2918.pdf,1,,-1,Cabinet Minister,[],"['Q5278104-2', 'Q6479884-3']","[('1_Upload_2918.pdf', 1), ('1_Upload_2909.pdf', 4)]"
Swaran Singh,Q1034290-12,12,Q1034290,D:__department__>Ministry of External Affairs,0,1966-01-14,1966-01-24,1_Upload_2008.pdf,0,,-1,Cabinet Minister,[],"['Q5278104-3', 'Q6479884-4']","[('1_Upload_2008.pdf', 0)]"
Swaran Singh,Q1034290-13,13,Q1034290,D:__department__>Ministry of External Affairs,0,1966-01-24,1966-11-13,1_Upload_2010.pdf,3,1_Upload_2892.pdf,2,Cabinet Minister,[],"['Q5278104-4', 'Q5278104-6']","[('1_Upload_2010.pdf', 3), ('1_Upload_2874.pdf', 3), ('1_Upload_2875.pdf', 3), ('1_Upload_2892.pdf', 2)]"
Swaran Singh,Q1034290-14,14,Q1034290,D:__department__>Ministry of Defence,0,1966-11-13,1970-06-28,1_Upload_2892.pdf,2,1_Upload_2826.pdf,6,Cabinet Minister,[],"['Q111736903-0', 'Q23060304-0', 'Q2604943-11', 'Q3630093-9', 'Q6124294-18']","[('1_Upload_2892.pdf', 2), ('1_Upload_2012.pdf', 15), ('1_Upload_2853.pdf', 15), ('1_Upload_2855.pdf', 17), ('1_Upload_2856.pdf', 16), ('1_Upload_2857.pdf', 16), ('1_Upload_2835.pdf', 15), ('1_Upload_2836.pdf', 14), ('1_Upload_2841.pdf', 15), ('1_Upload_2851.pdf', 3), ('1_Upload_2842.pdf', 11), ('1_Upload_2840.pdf', 13), ('1_Upload_2826.pdf', 6)]"
Swaran Singh,Q1034290-15,15,Q1034290,D:__department__>Ministry of Steel and Heavy Engineering,0,1969-11-16,1970-06-28,1_Upload_2851.pdf,3,1_Upload_2826.pdf,6,Cabinet Minister,[],"['Q3595472-1', 'Q6892413-1']","[('1_Upload_2851.pdf', 3), ('1_Upload_2842.pdf', 11), ('1_Upload_2840.pdf', 13), ('1_Upload_2826.pdf', 6)]"
Swaran Singh,Q1034290-16,16,Q1034290,D:__department__>Ministry of External Affairs,0,1970-06-28,1971-03-18,1_Upload_2826.pdf,6,,-1,Cabinet Minister,[],['Q45348465-0'],"[('1_Upload_2826.pdf', 6), ('1_Upload_2822.pdf', 4)]"
Swaran Singh,Q1034290-17,17,Q1034290,D:__department__>Ministry of External Affairs,0,1971-03-18,1974-10-11,1_Upload_1995.pdf,4,1_Upload_2748.pdf,2,Cabinet Minister,[],"['Q45348465-1', 'Q45348465-2']","[('1_Upload_1995.pdf', 4), ('1_Upload_2784.pdf', 4), ('1_Upload_2785.pdf', 4), ('1_Upload_2772.pdf', 4), ('1_Upload_2773.pdf', 4), ('1_Upload_2740.pdf', 4), ('1_Upload_2748.pdf', 2)]"
Swaran Singh,Q1034290-18,18,Q1034290,D:__department__>Ministry of Defence,0,1974-10-11,1975-12-01,1_Upload_2748.pdf,2,1_Upload_2691.pdf,1,Cabinet Minister,[],['Q1896096-0'],"[('1_Upload_2748.pdf', 2), ('1_Upload_2741.pdf', 3), ('1_Upload_2742.pdf', 3), ('1_Upload_2691.pdf', 1)]"
Swaran Singh,Q1034290-2,2,Q1034290,D:__department__>Ministry of Commerce,0,1956-08-31,1957-04-16,1_Upload_3098.pdf,2,,-1,Cabinet Minister,[],[],"[('1_Upload_3098.pdf', 2)]"
Swaran Singh,Q1034290-3,3,Q1034290,D:__department__>Ministry of Consumer Industries,0,1956-08-31,1957-04-16,1_Upload_3098.pdf,2,,-1,Cabinet Minister,[],[],"[('1_Upload_3098.pdf', 2)]"
Swaran Singh,Q1034290-4,4,Q1034290,D:__department__>Ministry of Mines and Fuel,0,1957-04-16,1962-04-10,1_Upload_2023.pdf,8,,-1,Cabinet Minister,[],['Q17285530-2'],"[('1_Upload_2023.pdf', 8)]"
Swaran Singh,Q1034290-5,5,Q1034290,D:__department__>Ministry of Steel,0,1957-04-16,1962-04-10,1_Upload_2023.pdf,8,,-1,Cabinet Minister,[],['Q17285530-3'],"[('1_Upload_2023.pdf', 8)]"
Swaran Singh,Q1034290-6,6,Q1034290,D:__department__>Ministry of Railways,0,1962-04-10,1963-09-02,1_Upload_2002.pdf,5,1_Upload_2893.pdf,3,Cabinet Minister,[],"['Q7387957-1', 'Q7461322-3']","[('1_Upload_2002.pdf', 5), ('1_Upload_2922.pdf', 5), ('1_Upload_2924.pdf', 5), ('1_Upload_2925.pdf', 6), ('1_Upload_2926.pdf', 6), ('1_Upload_2927.pdf', 6), ('1_Upload_2928.pdf', 6), ('1_Upload_2897.pdf', 13)]"
Swaran Singh,Q1034290-7,7,Q1034290,D:__department__>Ministry of Agriculture,0,1963-09-01,1964-05-27,1_Upload_2897.pdf,13,,-1,,[],"['Q7288604-0', 'Q99390358-2', 'Q99390358-3']","[('1_Upload_2897.pdf', 13), ('1_Upload_2893.pdf', 3), ('1_Upload_2900.pdf', 0), ('1_Upload_2894.pdf', 3)]"
Swaran Singh,Q1034290-8,8,Q1034290,D:__department__>Ministry of Agriculture,0,1964-05-27,1964-06-09,1_Upload_2003.pdf,3,,-1,Cabinet Minister,[],"['Q7288604-1', 'Q99390358-4']","[('1_Upload_2003.pdf', 3)]"
Swaran Singh,Q1034290-9,9,Q1034290,D:__department__>Ministry of Industry,0,1964-06-09,1964-07-19,1_Upload_2004.pdf,3,1_Upload_2918.pdf,1,Cabinet Minister,[],"['Q15724841-2', 'Q6433963-5']","[('1_Upload_2004.pdf', 3), ('1_Upload_2907.pdf', 3), ('1_Upload_2914.pdf', 0), ('1_Upload_2908.pdf', 4), ('1_Upload_2918.pdf', 1)]"
B. L. Verma (Uttar Pradesh politician),Q104178808-0,0,Q104178808,D:__department__>Ministry of Cooperation,0,2021-07-07,to_date,1_Upload_3158.pdf,62,,-1,Minister of State,['Q4746875-1'],[],"[('1_Upload_3158.pdf', 62), ('1_Upload_3004.pdf', 47), ('1_Upload_3297.pdf', 60)]"
B. L. Verma (Uttar Pradesh politician),Q104178808-1,1,Q104178808,D:__department__>Ministry of Development of North Eastern Region,0,2021-07-07,to_date,1_Upload_3158.pdf,62,,-1,Minister of State,['Q5512319-2'],[],"[('1_Upload_3158.pdf', 62), ('1_Upload_3004.pdf', 47), ('1_Upload_3297.pdf', 60)]"
Bhanu Prakash Singh,Q104666566-0,0,Q104666566,D:__department__>Ministry of Corporate Affairs,0,1967-03-18,1969-02-14,1_Upload_2854.pdf,15,1_Upload_2833.pdf,26,Deputy Minister,['Q317778-3'],[],"[('1_Upload_2854.pdf', 15), ('1_Upload_2855.pdf', 48), ('1_Upload_2856.pdf', 47), ('1_Upload_2857.pdf', 52), ('1_Upload_2835.pdf', 51), ('1_Upload_2836.pdf', 50), ('1_Upload_2833.pdf', 26)]"
Bhanu Prakash Singh,Q104666566-1,1,Q104666566,D:__department__>Ministry of Industry,0,1967-03-18,1969-02-14,1_Upload_2854.pdf,15,1_Upload_2833.pdf,26,Deputy Minister,"['Q13633433-3', 'Q317778-4']",[],"[('1_Upload_2854.pdf', 15), ('1_Upload_2855.pdf', 48), ('1_Upload_2856.pdf', 47), ('1_Upload_2857.pdf', 52), ('1_Upload_2835.pdf', 51), ('1_Upload_2836.pdf', 50), ('1_Upload_2833.pdf', 26)]"
Bhanu Prakash Singh,Q104666566-2,2,Q104666566,D:__department__>Ministry of Corporate Affairs,0,1969-02-14,1970-06-28,1_Upload_2833.pdf,26,1_Upload_2826.pdf,17,Deputy Minister,['Q317778-5'],[],"[('1_Upload_2833.pdf', 26), ('1_Upload_2841.pdf', 50), ('1_Upload_2842.pdf', 43), ('1_Upload_2840.pdf', 45), ('1_Upload_2826.pdf', 17)]"
Bhanu Prakash Singh,Q104666566-3,3,Q104666566,D:__department__>Ministry of Industrial Development and Internal Trade,0,1969-02-14,1970-06-28,1_Upload_2833.pdf,26,1_Upload_2826.pdf,17,Deputy Minister,['Q317778-6'],[],"[('1_Upload_2833.pdf', 26), ('1_Upload_2841.pdf', 50), ('1_Upload_2842.pdf', 43), ('1_Upload_2840.pdf', 45), ('1_Upload_2826.pdf', 17)]"
Bhanu Prakash Singh,Q104666566-4,4,Q104666566,D:__department__>Ministry of Chemicals and Fertilisers,0,1970-06-28,1970-09-01,1_Upload_2826.pdf,17,1_Upload_2832.pdf,0,Deputy Minister,['Q7841910-3'],[],"[('1_Upload_2826.pdf', 17), ('1_Upload_2822.pdf', 50), ('1_Upload_2832.pdf', 0)]"
Bhanu Prakash Singh,Q104666566-5,5,Q104666566,D:__department__>Ministry of Mines and Metals,0,1970-06-28,1970-09-01,1_Upload_2826.pdf,17,1_Upload_2832.pdf,0,Deputy Minister,"['Q7840413-6', 'Q7841910-2']",[],"[('1_Upload_2826.pdf', 17), ('1_Upload_2822.pdf', 50), ('1_Upload_2832.pdf', 0)]"
Bhanu Prakash Singh,Q104666566-6,6,Q104666566,D:__department__>Ministry of Petroleum,0,1970-06-28,1970-09-01,1_Upload_2826.pdf,17,1_Upload_2832.pdf,0,Deputy Minister,['Q7841910-4'],[],"[('1_Upload_2826.pdf', 17), ('1_Upload_2822.pdf', 50), ('1_Upload_2832.pdf', 0)]"
Bhanu Prakash Singh,Q104666566-7,7,Q104666566,D:__department__>Ministry of Agriculture,0,1977-08-14,1979-01-26,1_Upload_2640.pdf,18,1_Upload_2455.pdf,39,Minister of State,['Q3534319-0'],[],"[('1_Upload_2640.pdf', 18), ('1_Upload_2635.pdf', 38), ('1_Upload_2453.pdf', 36)]"
Bhanu Prakash Singh,Q104666566-8,8,Q104666566,D:__department__>Ministry of Irrigation,0,1979-01-26,1979-07-28,1_Upload_2455.pdf,39,,-1,Minister of State,[],[],"[('1_Upload_2455.pdf', 39)]"
Bhanu Prakash Singh,Q104666566-9,9,Q104666566,D:__department__>Ministry of Rural Development,0,1979-07-30,1980-01-14,1_Upload_2153.pdf,19,,-1,Minister of State (Independent Charge),[],[],"[('1_Upload_2153.pdf', 19), ('1_Upload_2454.pdf', 36)]"
P. Ankineedu Prasada Rao,Q104696553-0,0,Q104696553,D:__department__>Ministry of Civil Aviation,0,1979-08-13,1979-08-16,1_Upload_2462.pdf,0,1_Upload_2452.pdf,30,Minister of State,[],[],"[('1_Upload_2462.pdf', 0)]"
P. Ankineedu Prasada Rao,Q104696553-1,1,Q104696553,D:__department__>Ministry of Tourism,0,1979-08-13,1979-08-16,1_Upload_2462.pdf,0,1_Upload_2452.pdf,30,Minister of State,[],[],"[('1_Upload_2462.pdf', 0)]"
P. Ankineedu Prasada Rao,Q104696553-2,2,Q104696553,D:__department__>Ministry of Civil Aviation and Tourism,0,1979-08-16,1979-11-28,1_Upload_2452.pdf,30,1_Upload_2473.pdf,1,Minister of State,['Q6892413-6'],[],"[('1_Upload_2452.pdf', 30), ('1_Upload_2454.pdf', 32), ('1_Upload_2473.pdf', 1)]"
Jawaharlal Nehru,Q1047-0,0,Q1047,D:__department__>Ministry of Commonwealth Relations,0,1947-08-15,1950-01-26,1_Upload_2027.pdf,0,1_Upload_2025.pdf,0,Prime Minister,[],['Q18385307-0'],"[('1_Upload_2027.pdf', 0)]"
Jawaharlal Nehru,Q1047-1,1,Q1047,D:__department__>Ministry of External Affairs,0,1947-08-15,1952-05-13,1_Upload_2027.pdf,0,,-1,Prime Minister,[],['Q18385307-1'],"[('1_Upload_2027.pdf', 0), ('1_Upload_2025.pdf', 0), ('1_Upload_2026.pdf', 0)]"
Jawaharlal Nehru,Q1047-10,10,Q1047,D:__department__>Ministry of External Affairs,0,1962-04-10,1964-05-27,1_Upload_2002.pdf,0,,-1,Prime Minister,[],"['Q5278104-0', 'Q6479884-1']","[('1_Upload_2002.pdf', 0), ('1_Upload_2922.pdf', 0), ('1_Upload_2924.pdf', 0), ('1_Upload_2925.pdf', 0), ('1_Upload_2926.pdf', 0), ('1_Upload_2927.pdf', 0), ('1_Upload_2928.pdf', 0), ('1_Upload_2893.pdf', 0), ('1_Upload_2894.pdf', 0)]"
Jawaharlal Nehru,Q1047-2,2,Q1047,D:__department__>Ministry of Scientific Research,0,1947-08-15,1952-05-13,1_Upload_2027.pdf,0,,-1,Prime Minister,[],[],"[('1_Upload_2027.pdf', 0), ('1_Upload_2025.pdf', 0), ('1_Upload_2026.pdf', 0)]"
Jawaharlal Nehru,Q1047-3,3,Q1047,D:__department__>Ministry of External Affairs,0,1952-05-13,1957-04-16,1_Upload_2945.pdf,0,,-1,Cabinet Minister,[],[],"[('1_Upload_2945.pdf', 0)]"
Jawaharlal Nehru,Q1047-4,4,Q1047,D:__department__>Ministry of Defence,0,1953-03-16,1957-04-16,1_Upload_2955.pdf,1,,-1,,[],[],"[('1_Upload_2955.pdf', 1), ('1_Upload_3082.pdf', 1)]"
Jawaharlal Nehru,Q1047-5,5,Q1047,D:__department__>Department of Atomic Energy,0,1957-04-16,1962-04-10,1_Upload_2023.pdf,0,,-1,Prime Minister,[],[],"[('1_Upload_2023.pdf', 0)]"
Jawaharlal Nehru,Q1047-6,6,Q1047,D:__department__>Ministry of External Affairs,0,1957-04-16,1962-04-10,1_Upload_2023.pdf,0,,-1,Prime Minister,[],"['Q60787549-0', 'Q6479884-0']","[('1_Upload_2023.pdf', 0)]"
Jawaharlal Nehru,Q1047-7,7,Q1047,D:__department__>Ministry of Finance,0,1957-09-17,1962-04-10,1_Upload_3312.pdf,0,,-1,,[],['Q2604943-1'],"[('1_Upload_3312.pdf', 0), ('1_Upload_3314.pdf', 1)]"
Jawaharlal Nehru,Q1047-8,8,Q1047,D:__department__>Ministry of Defence,0,1962-11-01,1962-11-21,1_Upload_2933.pdf,1,1_Upload_2927.pdf,0,,[],"['Q16007372-0', 'Q6433963-1']","[('1_Upload_2933.pdf', 1), ('1_Upload_2926.pdf', 0)]"
Jawaharlal Nehru,Q1047-9,9,Q1047,D:__department__>Department of Atomic Energy,0,1962-04-10,1964-05-27,1_Upload_2002.pdf,0,,-1,Prime Minister,[],[],"[('1_Upload_2002.pdf', 0), ('1_Upload_2922.pdf', 0), ('1_Upload_2924.pdf', 0), ('1_Upload_2925.pdf', 0), ('1_Upload_2926.pdf', 0), ('1_Upload_2927.pdf', 0), ('1_Upload_2928.pdf', 0), ('1_Upload_2893.pdf', 0), ('1_Upload_2894.pdf', 0)]"
Narendra Modi,Q1058-0,0,Q1058,D:__department__>Ministry of Civil Aviation,0,2018-03-09,2018-03-10,1_Upload_1387.pdf,0,1_Upload_1392.pdf,0,Prime Minister,[],['Q16897887-1'],"[('1_Upload_1387.pdf', 0), ('1_Upload_1388.pdf', 1)]"
Narendra Modi,Q1058-1,1,Q1058,D:__department__>Department of Atomic Energy,0,2014-05-27,2019-05-30,1_Upload_1782.pdf,0,,-1,Prime Minister,[],"['Q6203277-5', 'Q6203277-11']","[('1_Upload_1782.pdf', 0), ('1_Upload_1170.pdf', 0), ('1_Upload_1171.pdf', 0), ('1_Upload_1176.pdf', 0), ('1_Upload_1177.pdf', 0), ('1_Upload_1178.pdf', 0), ('1_Upload_230.pdf', 0), ('1_Upload_229.pdf', 0), ('1_Upload_1.pdf', 0), ('1_Upload_1195.pdf', 0), ('1_Upload_1211.pdf', 0), ('1_Upload_1215.pdf', 0), ('1_Upload_1235.pdf', 0), ('1_Upload_1249.pdf', 0), ('1_Upload_1266.pdf', 0), ('1_Upload_1387.pdf', 0), ('1_Upload_1392.pdf', 0), ('1_Upload_1421.pdf', 0), ('1_Upload_1495.pdf', 0), ('1_Upload_1516.pdf', 0), ('1_Upload_1733.pdf', 0), ('1_Upload_1763.pdf', 0), ('1_Upload_1787.pdf', 0), ('1_Upload_1807.pdf', 0)]"
Narendra Modi,Q1058-2,2,Q1058,D:__department__>Department of Space,0,2014-05-27,2019-05-30,1_Upload_1782.pdf,0,,-1,Prime Minister,[],"['Q6203277-6', 'Q6203277-12']","[('1_Upload_1782.pdf', 0), ('1_Upload_1170.pdf', 0), ('1_Upload_1171.pdf', 0), ('1_Upload_1176.pdf', 0), ('1_Upload_1177.pdf', 0), ('1_Upload_1178.pdf', 0), ('1_Upload_230.pdf', 0), ('1_Upload_229.pdf', 0), ('1_Upload_1.pdf', 0), ('1_Upload_1195.pdf', 0), ('1_Upload_1211.pdf', 0), ('1_Upload_1215.pdf', 0), ('1_Upload_1235.pdf', 0), ('1_Upload_1249.pdf', 0), ('1_Upload_1266.pdf', 0), ('1_Upload_1387.pdf', 0), ('1_Upload_1392.pdf', 0), ('1_Upload_1421.pdf', 0), ('1_Upload_1495.pdf', 0), ('1_Upload_1516.pdf', 0), ('1_Upload_1733.pdf', 0), ('1_Upload_1763.pdf', 0), ('1_Upload_1787.pdf', 0), ('1_Upload_1807.pdf', 0)]"
Narendra Modi,Q1058-3,3,Q1058,D:__department__>Ministry of Personnel Public Grievances and Pensions,0,2014-05-27,2019-05-30,1_Upload_1782.pdf,0,,-1,Prime Minister,[],"['Q6203277-7', 'Q6203277-13']","[('1_Upload_1782.pdf', 0), ('1_Upload_1170.pdf', 0), ('1_Upload_1171.pdf', 0), ('1_Upload_1176.pdf', 0), ('1_Upload_1177.pdf', 0), ('1_Upload_1178.pdf', 0), ('1_Upload_230.pdf', 0), ('1_Upload_229.pdf', 0), ('1_Upload_1.pdf', 0), ('1_Upload_1195.pdf', 0), ('1_Upload_1211.pdf', 0), ('1_Upload_1215.pdf', 0), ('1_Upload_1235.pdf', 0), ('1_Upload_1249.pdf', 0), ('1_Upload_1266.pdf', 0), ('1_Upload_1387.pdf', 0), ('1_Upload_1392.pdf', 0), ('1_Upload_1421.pdf', 0), ('1_Upload_1495.pdf', 0), ('1_Upload_1516.pdf', 0), ('1_Upload_1733.pdf', 0), ('1_Upload_1763.pdf', 0), ('1_Upload_1787.pdf', 0), ('1_Upload_1807.pdf', 0)]"
Narendra Modi,Q1058-4,4,Q1058,D:__department__>Department of Atomic Energy,0,2019-05-31,to_date,1_Upload_1859.pdf,0,,-1,Prime Minister,[],"['Q6203277-15', 'Q6203277-20']","[('1_Upload_1859.pdf', 0), ('1_Upload_1873.pdf', 0), ('1_Upload_1943.pdf', 0), ('1_Upload_2388.pdf', 0), ('1_Upload_2398.pdf', 0), ('1_Upload_2405.pdf', 0), ('1_Upload_2447.pdf', 0), ('1_Upload_2606.pdf', 0), ('1_Upload_3158.pdf', 0), ('1_Upload_3297.pdf', 0)]"
Narendra Modi,Q1058-5,5,Q1058,D:__department__>Department of Space,0,2019-05-31,to_date,1_Upload_1859.pdf,0,,-1,Prime Minister,[],"['Q6203277-16', 'Q6203277-21']","[('1_Upload_1859.pdf', 0), ('1_Upload_1873.pdf', 0), ('1_Upload_1943.pdf', 0), ('1_Upload_2388.pdf', 0), ('1_Upload_2398.pdf', 0), ('1_Upload_2405.pdf', 0), ('1_Upload_2447.pdf', 0), ('1_Upload_2606.pdf', 0), ('1_Upload_3158.pdf', 0), ('1_Upload_3297.pdf', 0)]"
Narendra Modi,Q1058-6,6,Q1058,D:__department__>Ministry of Personnel Public Grievances and Pensions,0,2019-05-31,to_date,1_Upload_1859.pdf,0,,-1,Prime Minister,[],"['Q6203277-17', 'Q6203277-22']","[('1_Upload_1859.pdf', 0), ('1_Upload_1873.pdf', 0), ('1_Upload_1943.pdf', 0), ('1_Upload_2388.pdf', 0), ('1_Upload_2398.pdf', 0), ('1_Upload_2405.pdf', 0), ('1_Upload_2447.pdf', 0), ('1_Upload_2606.pdf', 0), ('1_Upload_3158.pdf', 0), ('1_Upload_3297.pdf', 0)]"
K. K. Tewary,Q106322481-0,0,Q106322481,D:__department__>Ministry of Industry,0,1986-05-12,1986-05-13,1_Upload_2197.pdf,8,1_Upload_2184.pdf,34,Minister of State,"['Q3520007-7', 'Q3763961-4']",[],"[('1_Upload_2197.pdf', 8)]"
K. K. Tewary,Q106322481-1,1,Q106322481,D:__department__>Ministry of Heavy Industries and Public Enterprises,0,1986-05-12,1987-07-23,1_Upload_2197.pdf,8,1_Upload_2314.pdf,0,Minister of State,[],[],"[('1_Upload_2197.pdf', 8), ('1_Upload_2184.pdf', 34), ('1_Upload_2185.pdf', 33), ('1_Upload_2191.pdf', 33), ('1_Upload_2187.pdf', 32), ('1_Upload_2188.pdf', 32), ('1_Upload_2189.pdf', 34), ('1_Upload_2190.pdf', 34), ('1_Upload_2297.pdf', 34), ('1_Upload_2298.pdf', 33), ('1_Upload_2299.pdf', 32), ('1_Upload_2300.pdf', 31), ('1_Upload_2301.pdf', 30), ('1_Upload_2302.pdf', 29), ('1_Upload_2314.pdf', 0)]"
K. K. Tewary,Q106322481-2,2,Q106322481,D:__department__>Ministry of Industry,0,1986-10-23,1987-07-23,1_Upload_2189.pdf,34,1_Upload_2314.pdf,0,Minister of State,"['Q3763961-4', 'Q6125834-0']",[],"[('1_Upload_2189.pdf', 34), ('1_Upload_2190.pdf', 34), ('1_Upload_2297.pdf', 34), ('1_Upload_2298.pdf', 33), ('1_Upload_2299.pdf', 32), ('1_Upload_2300.pdf', 31), ('1_Upload_2301.pdf', 30), ('1_Upload_2302.pdf', 29), ('1_Upload_2314.pdf', 0)]"
K. K. Tewary,Q106322481-3,3,Q106322481,D:__department__>Ministry of External Affairs,0,1988-06-25,1989-04-22,1_Upload_2334.pdf,25,1_Upload_2171.pdf,0,Minister of State,['Q275146-15'],[],"[('1_Upload_2334.pdf', 25), ('1_Upload_2324.pdf', 39), ('1_Upload_2325.pdf', 38), ('1_Upload_2171.pdf', 0)]"
K. K. Tewary,Q106322481-4,4,Q106322481,D:__department__>Ministry of Information and Broadcasting,0,1989-04-22,1989-12-02,1_Upload_2171.pdf,0,,-1,Minister of State,['Q5628338-13'],[],"[('1_Upload_2171.pdf', 0), ('1_Upload_2178.pdf', 37), ('1_Upload_2167.pdf', 39)]"
Chaturanan Mishra,Q1068309-0,0,Q1068309,D:__department__>Ministry of Agriculture,0,1996-06-29,1997-04-21,1_Upload_1614.pdf,10,,-1,Cabinet Minister,[],[],"[('1_Upload_1614.pdf', 10)]"
Chaturanan Mishra,Q1068309-1,1,Q1068309,D:__department__>Ministry of Agriculture>Department of Animal Husbandry and Dairying,0,1996-06-29,1997-04-21,1_Upload_1614.pdf,10,,-1,Cabinet Minister,[],[],"[('1_Upload_1614.pdf', 10)]"
Chaturanan Mishra,Q1068309-2,2,Q1068309,"D:__department__>Ministry of Consumer Affairs, Food and Public Distribution",0,1997-06-09,1997-06-09,1_Upload_1629.pdf,1,1_Upload_1629.pdf,1,Cabinet Minister,[],[],"[('1_Upload_1629.pdf', 1), ('1_Upload_1629.pdf', 1)]"
Chaturanan Mishra,Q1068309-3,3,Q1068309,D:__department__>Ministry of Agriculture,0,1997-04-22,1998-03-19,1_Upload_1623.pdf,5,,-1,Cabinet Minister,[],['Q15709479-3'],"[('1_Upload_1623.pdf', 5), ('1_Upload_2128.pdf', 5), ('1_Upload_1624.pdf', 1), ('1_Upload_1629.pdf', 1)]"
Chaturanan Mishra,Q1068309-4,4,Q1068309,"D:__department__>Ministry of Fisheries, Animal Husbandary and Dairying>Department of Animal Husbandry and Dairying",0,1997-04-22,1998-03-19,1_Upload_1623.pdf,5,,-1,Cabinet Minister,[],[],"[('1_Upload_1623.pdf', 5), ('1_Upload_2128.pdf', 5)]"
Chaturanan Mishra,Q1068309-5,5,Q1068309,D:__department__>Ministry of Agriculture>Department of Animal Husbandry and Dairying,0,1997-06-09,1998-03-19,1_Upload_1629.pdf,1,,-1,Cabinet Minister,[],[],"[('1_Upload_1629.pdf', 1)]"
Prabhudas Patel,Q107657297-0,0,Q107657297,D:__department__>Ministry of Agriculture,0,1974-10-23,1977-03-14,1_Upload_2750.pdf,0,1_Upload_2637.pdf,0,Deputy Minister,['Q1471625-12'],[],"[('1_Upload_2750.pdf', 0), ('1_Upload_2742.pdf', 47), ('1_Upload_2674.pdf', 46), ('1_Upload_2664.pdf', 49), ('1_Upload_2637.pdf', 0)]"
Aravinda Bala Pajanor,Q108168769-0,0,Q108168769,D:__department__>Ministry of Chemicals and Fertilisers,0,1979-08-27,1979-12-26,1_Upload_2454.pdf,11,1_Upload_2470.pdf,1,Cabinet Minister,[],['Q7427196-0'],"[('1_Upload_2454.pdf', 11), ('1_Upload_2471.pdf', 0), ('1_Upload_2470.pdf', 1)]"
Aravinda Bala Pajanor,Q108168769-1,1,Q108168769,D:__department__>Ministry of Petroleum,0,1979-08-27,1979-12-26,1_Upload_2454.pdf,11,1_Upload_2470.pdf,1,Cabinet Minister,[],['Q7427196-1'],"[('1_Upload_2454.pdf', 11), ('1_Upload_2471.pdf', 0), ('1_Upload_2470.pdf', 1)]"
Iqbal Singh,Q108403220-0,0,Q108403220,D:__department__>Ministry of Chemicals and Fertilisers,0,1966-01-24,1967-03-18,1_Upload_2010.pdf,46,1_Upload_2854.pdf,16,Deputy Minister,['Q4807564-0'],[],"[('1_Upload_2010.pdf', 46), ('1_Upload_2874.pdf', 49), ('1_Upload_2875.pdf', 49)]"
Iqbal Singh,Q108403220-1,1,Q108403220,D:__department__>Ministry of Petroleum,0,1966-01-24,1967-03-18,1_Upload_2010.pdf,46,1_Upload_2854.pdf,16,Deputy Minister,['Q4807564-1'],[],"[('1_Upload_2010.pdf', 46), ('1_Upload_2874.pdf', 49), ('1_Upload_2875.pdf', 49)]"
Iqbal Singh,Q108403220-2,2,Q108403220,D:__department__>Ministry of Supply,0,1967-03-18,1969-02-14,1_Upload_2854.pdf,16,1_Upload_2833.pdf,27,Deputy Minister,[],[],"[('1_Upload_2854.pdf', 16), ('1_Upload_2855.pdf', 49), ('1_Upload_2856.pdf', 48), ('1_Upload_2857.pdf', 53), ('1_Upload_2835.pdf', 52), ('1_Upload_2836.pdf', 51), ('1_Upload_2833.pdf', 27)]"
Iqbal Singh,Q108403220-3,3,Q108403220,D:__department__>Ministry of Works and Housing,0,1967-03-18,1969-02-14,1_Upload_2854.pdf,16,1_Upload_2833.pdf,27,Deputy Minister,[],[],"[('1_Upload_2854.pdf', 16), ('1_Upload_2855.pdf', 49), ('1_Upload_2856.pdf', 48), ('1_Upload_2857.pdf', 53), ('1_Upload_2835.pdf', 52), ('1_Upload_2836.pdf', 51), ('1_Upload_2833.pdf', 27)]"
Iqbal Singh,Q108403220-4,4,Q108403220,D:__department__>Ministry of Parliamentary Affairs,0,1969-02-14,1970-07-10,1_Upload_2833.pdf,27,1_Upload_2830.pdf,0,Deputy Minister,[],[],"[('1_Upload_2833.pdf', 27), ('1_Upload_2841.pdf', 51), ('1_Upload_2842.pdf', 44), ('1_Upload_2840.pdf', 46), ('1_Upload_2830.pdf', 0)]"
